ite,time,q,z,solver,attacker,|Q|,|X|,|T|,rho,k,utility_time,params_solver_dict,scaled_eu
0,15,16.7840461513,"[2, 28, 19, 19, 3, 18, 14, 23, 27, 13]",RME,rep,10,30,10,0.9500000000000001,10000,50.1671638489,"{'APS': {'cooling_schedule': array([     1,     11,     21, ..., 999971, 999981, 999991])}, 'MCTS': {'RS_iters': 5000, 'mcts_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'MCTS'}, 'SA': {'RS_iters': 5000, 'sa_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'SA'}, 'RME': {'N': 100}}",-9.2159538487
0,30,18.2613181699,"[6, 3, 6, 12, 6, 4, 14, 4, 13, 15]",RME,rep,10,30,10,0.9500000000000001,10000,64.6681835651,"{'APS': {'cooling_schedule': array([     1,     11,     21, ..., 999971, 999981, 999991])}, 'MCTS': {'RS_iters': 5000, 'mcts_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'MCTS'}, 'SA': {'RS_iters': 5000, 'sa_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'SA'}, 'RME': {'N': 100}}",-7.7386818301
0,45,17.1099999041,"[6, 17, 13, 27, 6, 29, 7, 10, 11, 25]",RME,rep,10,30,10,0.9500000000000001,10000,82.601418972,"{'APS': {'cooling_schedule': array([     1,     11,     21, ..., 999971, 999981, 999991])}, 'MCTS': {'RS_iters': 5000, 'mcts_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'MCTS'}, 'SA': {'RS_iters': 5000, 'sa_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'SA'}, 'RME': {'N': 100}}",-8.8900000959
0,60,18.0021961581,"[20, 9, 26, 19, 20, 24, 24, 17, 3, 13]",RME,rep,10,30,10,0.9500000000000001,10000,96.6114966869,"{'APS': {'cooling_schedule': array([     1,     11,     21, ..., 999971, 999981, 999991])}, 'MCTS': {'RS_iters': 5000, 'mcts_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'MCTS'}, 'SA': {'RS_iters': 5000, 'sa_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'SA'}, 'RME': {'N': 100}}",-7.9978038419
0,75,16.7191771786,"[26, 19, 9, 19, 15, 22, 14, 20, 25, 11]",RME,rep,10,30,10,0.9500000000000001,10000,113.2711052895,"{'APS': {'cooling_schedule': array([     1,     11,     21, ..., 999971, 999981, 999991])}, 'MCTS': {'RS_iters': 5000, 'mcts_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'MCTS'}, 'SA': {'RS_iters': 5000, 'sa_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'SA'}, 'RME': {'N': 100}}",-9.2808228214
0,90,17.3102191026,"[1, 15, 24, 21, 9, 5, 26, 25, 11, 28]",RME,rep,10,30,10,0.9500000000000001,10000,127.2429196835,"{'APS': {'cooling_schedule': array([     1,     11,     21, ..., 999971, 999981, 999991])}, 'MCTS': {'RS_iters': 5000, 'mcts_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'MCTS'}, 'SA': {'RS_iters': 5000, 'sa_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'SA'}, 'RME': {'N': 100}}",-8.6897808974
0,105,17.7931427337,"[3, 9, 3, 23, 14, 24, 20, 19, 3, 10]",RME,rep,10,30,10,0.9500000000000001,10000,142.4522013664,"{'APS': {'cooling_schedule': array([     1,     11,     21, ..., 999971, 999981, 999991])}, 'MCTS': {'RS_iters': 5000, 'mcts_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'MCTS'}, 'SA': {'RS_iters': 5000, 'sa_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'SA'}, 'RME': {'N': 100}}",-8.2068572663
0,120,17.1673120572,"[8, 9, 25, 7, 14, 17, 12, 4, 2, 0]",RME,rep,10,30,10,0.9500000000000001,10000,158.0046598911,"{'APS': {'cooling_schedule': array([     1,     11,     21, ..., 999971, 999981, 999991])}, 'MCTS': {'RS_iters': 5000, 'mcts_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'MCTS'}, 'SA': {'RS_iters': 5000, 'sa_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'SA'}, 'RME': {'N': 100}}",-8.8326879428
0,135,17.4212211726,"[6, 9, 18, 17, 19, 4, 18, 19, 10, 28]",RME,rep,10,30,10,0.9500000000000001,10000,173.2437427044,"{'APS': {'cooling_schedule': array([     1,     11,     21, ..., 999971, 999981, 999991])}, 'MCTS': {'RS_iters': 5000, 'mcts_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'MCTS'}, 'SA': {'RS_iters': 5000, 'sa_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'SA'}, 'RME': {'N': 100}}",-8.5787788274
0,150,17.7020875363,"[14, 9, 3, 19, 7, 15, 5, 10, 6, 19]",RME,rep,10,30,10,0.9500000000000001,10000,187.7977540493,"{'APS': {'cooling_schedule': array([     1,     11,     21, ..., 999971, 999981, 999991])}, 'MCTS': {'RS_iters': 5000, 'mcts_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'MCTS'}, 'SA': {'RS_iters': 5000, 'sa_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'SA'}, 'RME': {'N': 100}}",-8.2979124637
0,165,17.5830825496,"[6, 15, 14, 1, 12, 17, 9, 15, 11, 11]",RME,rep,10,30,10,0.9500000000000001,10000,200.1150112152,"{'APS': {'cooling_schedule': array([     1,     11,     21, ..., 999971, 999981, 999991])}, 'MCTS': {'RS_iters': 5000, 'mcts_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'MCTS'}, 'SA': {'RS_iters': 5000, 'sa_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'SA'}, 'RME': {'N': 100}}",-8.4169174504
0,180,17.2232245067,"[3, 15, 16, 19, 20, 23, 14, 22, 27, 21]",RME,rep,10,30,10,0.9500000000000001,10000,214.6057775021,"{'APS': {'cooling_schedule': array([     1,     11,     21, ..., 999971, 999981, 999991])}, 'MCTS': {'RS_iters': 5000, 'mcts_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'MCTS'}, 'SA': {'RS_iters': 5000, 'sa_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'SA'}, 'RME': {'N': 100}}",-8.7767754933
0,195,17.3949855956,"[11, 23, 3, 19, 29, 25, 26, 5, 6, 9]",RME,rep,10,30,10,0.9500000000000001,10000,232.511603117,"{'APS': {'cooling_schedule': array([     1,     11,     21, ..., 999971, 999981, 999991])}, 'MCTS': {'RS_iters': 5000, 'mcts_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'MCTS'}, 'SA': {'RS_iters': 5000, 'sa_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'SA'}, 'RME': {'N': 100}}",-8.6050144044
0,210,17.0572876456,"[29, 1, 3, 16, 6, 25, 14, 19, 18, 10]",RME,rep,10,30,10,0.9500000000000001,10000,246.7210111618,"{'APS': {'cooling_schedule': array([     1,     11,     21, ..., 999971, 999981, 999991])}, 'MCTS': {'RS_iters': 5000, 'mcts_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'MCTS'}, 'SA': {'RS_iters': 5000, 'sa_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'SA'}, 'RME': {'N': 100}}",-8.9427123544
0,225,17.5492168879,"[6, 9, 14, 3, 12, 25, 5, 9, 28, 3]",RME,rep,10,30,10,0.9500000000000001,10000,263.3591911793,"{'APS': {'cooling_schedule': array([     1,     11,     21, ..., 999971, 999981, 999991])}, 'MCTS': {'RS_iters': 5000, 'mcts_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'MCTS'}, 'SA': {'RS_iters': 5000, 'sa_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'SA'}, 'RME': {'N': 100}}",-8.4507831121
0,240,17.5139310592,"[12, 15, 26, 19, 29, 5, 1, 25, 19, 28]",RME,rep,10,30,10,0.9500000000000001,10000,277.3275866508,"{'APS': {'cooling_schedule': array([     1,     11,     21, ..., 999971, 999981, 999991])}, 'MCTS': {'RS_iters': 5000, 'mcts_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'MCTS'}, 'SA': {'RS_iters': 5000, 'sa_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'SA'}, 'RME': {'N': 100}}",-8.4860689408
0,255,17.3990866425,"[20, 19, 22, 22, 13, 18, 28, 4, 13, 28]",RME,rep,10,30,10,0.9500000000000001,10000,292.2685515881,"{'APS': {'cooling_schedule': array([     1,     11,     21, ..., 999971, 999981, 999991])}, 'MCTS': {'RS_iters': 5000, 'mcts_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'MCTS'}, 'SA': {'RS_iters': 5000, 'sa_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'SA'}, 'RME': {'N': 100}}",-8.6009133575
0,270,17.2170643553,"[8, 14, 28, 6, 12, 2, 11, 11, 11, 28]",RME,rep,10,30,10,0.9500000000000001,10000,307.8844575882,"{'APS': {'cooling_schedule': array([     1,     11,     21, ..., 999971, 999981, 999991])}, 'MCTS': {'RS_iters': 5000, 'mcts_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'MCTS'}, 'SA': {'RS_iters': 5000, 'sa_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'SA'}, 'RME': {'N': 100}}",-8.7829356447
0,285,17.8541357222,"[17, 19, 3, 5, 2, 18, 6, 28, 11, 28]",RME,rep,10,30,10,0.9500000000000001,10000,323.0427651405,"{'APS': {'cooling_schedule': array([     1,     11,     21, ..., 999971, 999981, 999991])}, 'MCTS': {'RS_iters': 5000, 'mcts_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'MCTS'}, 'SA': {'RS_iters': 5000, 'sa_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'SA'}, 'RME': {'N': 100}}",-8.1458642778
0,300,17.3552468202,"[2, 19, 3, 3, 18, 20, 1, 7, 28, 28]",RME,rep,10,30,10,0.9500000000000001,10000,337.7610199451,"{'APS': {'cooling_schedule': array([     1,     11,     21, ..., 999971, 999981, 999991])}, 'MCTS': {'RS_iters': 5000, 'mcts_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'MCTS'}, 'SA': {'RS_iters': 5000, 'sa_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'SA'}, 'RME': {'N': 100}}",-8.6447531798
0,315,17.6230677183,"[6, 9, 3, 15, 29, 7, 16, 27, 24, 13]",RME,rep,10,30,10,0.9500000000000001,10000,350.3640909195,"{'APS': {'cooling_schedule': array([     1,     11,     21, ..., 999971, 999981, 999991])}, 'MCTS': {'RS_iters': 5000, 'mcts_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'MCTS'}, 'SA': {'RS_iters': 5000, 'sa_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'SA'}, 'RME': {'N': 100}}",-8.3769322817
0,330,18.0549307596,"[13, 9, 20, 25, 2, 17, 28, 12, 11, 28]",RME,rep,10,30,10,0.9500000000000001,10000,364.6008505821,"{'APS': {'cooling_schedule': array([     1,     11,     21, ..., 999971, 999981, 999991])}, 'MCTS': {'RS_iters': 5000, 'mcts_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'MCTS'}, 'SA': {'RS_iters': 5000, 'sa_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'SA'}, 'RME': {'N': 100}}",-7.9450692404000005
0,345,17.3385790309,"[1, 4, 4, 19, 20, 0, 0, 12, 2, 28]",RME,rep,10,30,10,0.9500000000000001,10000,382.4160602093,"{'APS': {'cooling_schedule': array([     1,     11,     21, ..., 999971, 999981, 999991])}, 'MCTS': {'RS_iters': 5000, 'mcts_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'MCTS'}, 'SA': {'RS_iters': 5000, 'sa_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'SA'}, 'RME': {'N': 100}}",-8.6614209691
0,360,17.9759219056,"[29, 9, 26, 19, 6, 24, 10, 18, 25, 23]",RME,rep,10,30,10,0.9500000000000001,10000,396.8742375374,"{'APS': {'cooling_schedule': array([     1,     11,     21, ..., 999971, 999981, 999991])}, 'MCTS': {'RS_iters': 5000, 'mcts_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'MCTS'}, 'SA': {'RS_iters': 5000, 'sa_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'SA'}, 'RME': {'N': 100}}",-8.0240780944
0,375,18.5584211556,"[7, 9, 11, 1, 6, 27, 21, 22, 11, 28]",RME,rep,10,30,10,0.9500000000000001,10000,413.4820411205,"{'APS': {'cooling_schedule': array([     1,     11,     21, ..., 999971, 999981, 999991])}, 'MCTS': {'RS_iters': 5000, 'mcts_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'MCTS'}, 'SA': {'RS_iters': 5000, 'sa_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'SA'}, 'RME': {'N': 100}}",-7.4415788444
0,390,18.2282050071,"[0, 9, 3, 20, 29, 24, 0, 15, 17, 17]",RME,rep,10,30,10,0.9500000000000001,10000,427.3320322037,"{'APS': {'cooling_schedule': array([     1,     11,     21, ..., 999971, 999981, 999991])}, 'MCTS': {'RS_iters': 5000, 'mcts_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'MCTS'}, 'SA': {'RS_iters': 5000, 'sa_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'SA'}, 'RME': {'N': 100}}",-7.7717949929
0,405,17.6486775526,"[6, 9, 18, 20, 14, 10, 13, 1, 7, 23]",RME,rep,10,30,10,0.9500000000000001,10000,442.2469761372,"{'APS': {'cooling_schedule': array([     1,     11,     21, ..., 999971, 999981, 999991])}, 'MCTS': {'RS_iters': 5000, 'mcts_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'MCTS'}, 'SA': {'RS_iters': 5000, 'sa_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'SA'}, 'RME': {'N': 100}}",-8.3513224474
0,420,17.2291137282,"[6, 15, 21, 19, 29, 0, 27, 20, 27, 25]",RME,rep,10,30,10,0.9500000000000001,10000,457.575289011,"{'APS': {'cooling_schedule': array([     1,     11,     21, ..., 999971, 999981, 999991])}, 'MCTS': {'RS_iters': 5000, 'mcts_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'MCTS'}, 'SA': {'RS_iters': 5000, 'sa_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'SA'}, 'RME': {'N': 100}}",-8.7708862718
0,435,18.0953894627,"[6, 9, 13, 1, 11, 23, 14, 10, 19, 29]",RME,rep,10,30,10,0.9500000000000001,10000,472.8835968971,"{'APS': {'cooling_schedule': array([     1,     11,     21, ..., 999971, 999981, 999991])}, 'MCTS': {'RS_iters': 5000, 'mcts_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'MCTS'}, 'SA': {'RS_iters': 5000, 'sa_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'SA'}, 'RME': {'N': 100}}",-7.9046105373
0,450,18.4127779993,"[9, 9, 16, 4, 29, 15, 9, 28, 11, 28]",RME,rep,10,30,10,0.9500000000000001,10000,487.79431915279997,"{'APS': {'cooling_schedule': array([     1,     11,     21, ..., 999971, 999981, 999991])}, 'MCTS': {'RS_iters': 5000, 'mcts_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'MCTS'}, 'SA': {'RS_iters': 5000, 'sa_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'SA'}, 'RME': {'N': 100}}",-7.5872220007
0,465,18.2236922511,"[21, 27, 3, 11, 6, 17, 14, 5, 11, 9]",RME,rep,10,30,10,0.9500000000000001,10000,500.298504591,"{'APS': {'cooling_schedule': array([     1,     11,     21, ..., 999971, 999981, 999991])}, 'MCTS': {'RS_iters': 5000, 'mcts_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'MCTS'}, 'SA': {'RS_iters': 5000, 'sa_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'SA'}, 'RME': {'N': 100}}",-7.7763077489
0,480,17.7515924719,"[4, 13, 4, 19, 15, 17, 24, 4, 11, 23]",RME,rep,10,30,10,0.9500000000000001,10000,514.8502168655,"{'APS': {'cooling_schedule': array([     1,     11,     21, ..., 999971, 999981, 999991])}, 'MCTS': {'RS_iters': 5000, 'mcts_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'MCTS'}, 'SA': {'RS_iters': 5000, 'sa_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'SA'}, 'RME': {'N': 100}}",-8.2484075281
0,495,18.1148328917,"[6, 9, 21, 9, 14, 12, 14, 11, 14, 23]",RME,rep,10,30,10,0.9500000000000001,10000,532.4267451763,"{'APS': {'cooling_schedule': array([     1,     11,     21, ..., 999971, 999981, 999991])}, 'MCTS': {'RS_iters': 5000, 'mcts_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'MCTS'}, 'SA': {'RS_iters': 5000, 'sa_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'SA'}, 'RME': {'N': 100}}",-7.8851671083
0,510,18.4823398626,"[6, 8, 21, 6, 12, 5, 14, 4, 2, 29]",RME,rep,10,30,10,0.9500000000000001,10000,546.8283312321,"{'APS': {'cooling_schedule': array([     1,     11,     21, ..., 999971, 999981, 999991])}, 'MCTS': {'RS_iters': 5000, 'mcts_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'MCTS'}, 'SA': {'RS_iters': 5000, 'sa_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'SA'}, 'RME': {'N': 100}}",-7.5176601374
0,525,17.6009473573,"[29, 1, 3, 19, 3, 23, 14, 8, 1, 7]",RME,rep,10,30,10,0.9500000000000001,10000,563.5820269585,"{'APS': {'cooling_schedule': array([     1,     11,     21, ..., 999971, 999981, 999991])}, 'MCTS': {'RS_iters': 5000, 'mcts_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'MCTS'}, 'SA': {'RS_iters': 5000, 'sa_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'SA'}, 'RME': {'N': 100}}",-8.3990526427
0,540,18.7358299142,"[2, 10, 3, 19, 24, 2, 14, 4, 18, 11]",RME,rep,10,30,10,0.9500000000000001,10000,577.5787217617,"{'APS': {'cooling_schedule': array([     1,     11,     21, ..., 999971, 999981, 999991])}, 'MCTS': {'RS_iters': 5000, 'mcts_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'MCTS'}, 'SA': {'RS_iters': 5000, 'sa_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'SA'}, 'RME': {'N': 100}}",-7.2641700858
0,555,19.1841310788,"[28, 9, 12, 19, 13, 11, 27, 4, 25, 28]",RME,rep,10,30,10,0.9500000000000001,10000,592.2123336792,"{'APS': {'cooling_schedule': array([     1,     11,     21, ..., 999971, 999981, 999991])}, 'MCTS': {'RS_iters': 5000, 'mcts_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'MCTS'}, 'SA': {'RS_iters': 5000, 'sa_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'SA'}, 'RME': {'N': 100}}",-6.8158689212
0,570,17.4248859135,"[4, 15, 3, 9, 12, 19, 6, 29, 11, 10]",RME,rep,10,30,10,0.9500000000000001,10000,607.8175890446,"{'APS': {'cooling_schedule': array([     1,     11,     21, ..., 999971, 999981, 999991])}, 'MCTS': {'RS_iters': 5000, 'mcts_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'MCTS'}, 'SA': {'RS_iters': 5000, 'sa_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'SA'}, 'RME': {'N': 100}}",-8.5751140865
0,585,18.6096428141,"[8, 29, 3, 19, 2, 24, 2, 24, 11, 11]",RME,rep,10,30,10,0.9500000000000001,10000,622.7471659184,"{'APS': {'cooling_schedule': array([     1,     11,     21, ..., 999971, 999981, 999991])}, 'MCTS': {'RS_iters': 5000, 'mcts_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'MCTS'}, 'SA': {'RS_iters': 5000, 'sa_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'SA'}, 'RME': {'N': 100}}",-7.3903571859
0,600,18.0730178823,"[7, 19, 24, 20, 28, 14, 14, 4, 27, 28]",RME,rep,10,30,10,0.9500000000000001,10000,637.7686975002,"{'APS': {'cooling_schedule': array([     1,     11,     21, ..., 999971, 999981, 999991])}, 'MCTS': {'RS_iters': 5000, 'mcts_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'MCTS'}, 'SA': {'RS_iters': 5000, 'sa_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'SA'}, 'RME': {'N': 100}}",-7.9269821177
0,615,18.2994621707,"[16, 17, 1, 4, 24, 10, 14, 25, 11, 28]",RME,rep,10,30,10,0.9500000000000001,10000,650.0968587399,"{'APS': {'cooling_schedule': array([     1,     11,     21, ..., 999971, 999981, 999991])}, 'MCTS': {'RS_iters': 5000, 'mcts_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'MCTS'}, 'SA': {'RS_iters': 5000, 'sa_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'SA'}, 'RME': {'N': 100}}",-7.7005378293
0,630,18.1869518678,"[7, 9, 12, 8, 7, 10, 14, 21, 11, 11]",RME,rep,10,30,10,0.9500000000000001,10000,664.6505863667,"{'APS': {'cooling_schedule': array([     1,     11,     21, ..., 999971, 999981, 999991])}, 'MCTS': {'RS_iters': 5000, 'mcts_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'MCTS'}, 'SA': {'RS_iters': 5000, 'sa_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'SA'}, 'RME': {'N': 100}}",-7.8130481322000005
0,645,18.0526878698,"[0, 6, 19, 19, 13, 13, 14, 4, 15, 21]",RME,rep,10,30,10,0.9500000000000001,10000,682.1355061531,"{'APS': {'cooling_schedule': array([     1,     11,     21, ..., 999971, 999981, 999991])}, 'MCTS': {'RS_iters': 5000, 'mcts_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'MCTS'}, 'SA': {'RS_iters': 5000, 'sa_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'SA'}, 'RME': {'N': 100}}",-7.9473121302
0,660,18.1398175048,"[6, 24, 3, 19, 12, 8, 25, 26, 1, 1]",RME,rep,10,30,10,0.9500000000000001,10000,696.3205058575,"{'APS': {'cooling_schedule': array([     1,     11,     21, ..., 999971, 999981, 999991])}, 'MCTS': {'RS_iters': 5000, 'mcts_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'MCTS'}, 'SA': {'RS_iters': 5000, 'sa_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'SA'}, 'RME': {'N': 100}}",-7.8601824952
0,675,18.5499999018,"[15, 18, 3, 18, 13, 1, 7, 4, 11, 13]",RME,rep,10,30,10,0.9500000000000001,10000,712.8660783768,"{'APS': {'cooling_schedule': array([     1,     11,     21, ..., 999971, 999981, 999991])}, 'MCTS': {'RS_iters': 5000, 'mcts_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'MCTS'}, 'SA': {'RS_iters': 5000, 'sa_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'SA'}, 'RME': {'N': 100}}",-7.4500000982
0,690,19.0233692467,"[24, 9, 3, 25, 20, 23, 14, 4, 5, 16]",RME,rep,10,30,10,0.9500000000000001,10000,726.928763628,"{'APS': {'cooling_schedule': array([     1,     11,     21, ..., 999971, 999981, 999991])}, 'MCTS': {'RS_iters': 5000, 'mcts_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'MCTS'}, 'SA': {'RS_iters': 5000, 'sa_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'SA'}, 'RME': {'N': 100}}",-6.9766307533
0,705,17.8510158914,"[6, 9, 6, 18, 4, 4, 19, 4, 5, 12]",RME,rep,10,30,10,0.9500000000000001,10000,741.5777220726,"{'APS': {'cooling_schedule': array([     1,     11,     21, ..., 999971, 999981, 999991])}, 'MCTS': {'RS_iters': 5000, 'mcts_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'MCTS'}, 'SA': {'RS_iters': 5000, 'sa_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'SA'}, 'RME': {'N': 100}}",-8.1489841086
0,720,17.6963090321,"[15, 9, 2, 23, 15, 5, 22, 4, 0, 28]",RME,rep,10,30,10,0.9500000000000001,10000,757.1748929024,"{'APS': {'cooling_schedule': array([     1,     11,     21, ..., 999971, 999981, 999991])}, 'MCTS': {'RS_iters': 5000, 'mcts_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'MCTS'}, 'SA': {'RS_iters': 5000, 'sa_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'SA'}, 'RME': {'N': 100}}",-8.3036909679
0,735,17.9700312785,"[4, 9, 27, 18, 9, 0, 24, 8, 11, 28]",RME,rep,10,30,10,0.9500000000000001,10000,772.2148487568,"{'APS': {'cooling_schedule': array([     1,     11,     21, ..., 999971, 999981, 999991])}, 'MCTS': {'RS_iters': 5000, 'mcts_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'MCTS'}, 'SA': {'RS_iters': 5000, 'sa_iters': 100, 'eps': 0.05, 'lr': 0.1, 'flag': 'SA'}, 'RME': {'N': 100}}",-8.0299687215
